text,label
"Great experience!Jaini was easy to work with and provided quick solutions.July 20, 2025",4
"Yes very much great Yes So great September 11, 2025",4
"TrustI love gala travel because they always trust worthy. September 11, 2025",4
"I’ve had such a good experience with…I’ve had such a good experience with Zakia. She’s awesome.September 11, 2025",4
"Mine was a last minute ticket and I…Mine was a last minute ticket and I approached Gala Travels. In two hours I had a ticket that suited my budget. The service was exceptional. The ticketing agent very helpful and knowledgeable. I would recommend Gala Travels to all my friends.September 11, 2025",4
"Amazing Travel Agency Gala Travels is amazing. They not only help you with all your travel needs but take a personal interest in giving you the best service possible . I was helped and assisted by Nurali and Zakia . Absolutely amazing and I and am very grateful for their help and assistance with my flights and bookings . Thank you so much. Since my wonderful experience with them I have referred Gala Travels to many of my friends . September 11, 2025",4
"Found a ticket fast but...Found a ticket fast, but didn't inform me that it was non refundable and when the ticket got cancelled because air cansda went on strike, did not help with obtainingvrefunds from air canadaSeptember 11, 2025",2
"The easiest way to book travelQuite honestly the easiest and most straightforward way to make a booking for travel. The team is super organized and communicative and they are fast with their responses. They have always helped me find a viable solution for all my travel needs. September 11, 2025",4
"An amazing travel agency- look no furtherAn amazing travel agency. Everyone at this company are extremely helpful and knowledgeable. We’ve been using them for over 10 years to book international flights. September 10, 2025",4
"Love Gala!Patient, understanding and plenty of alternate options. Really willing to work within budget and dates. September 11, 2025",4
"Got excellent service by naeemSeptember 11, 2025",4
"Happy Customers!Agent Rahim was very helpful and we did not have to call any other Travel Agent as we were very satisfied with his service. Thank you Rahim and Gala Travels.August 8, 2025",4
"Fatema is a great travel agentFatema is a great travel agent. We were stuck in Punta Cana due to the Air Canada strike. Fatema was on the phone with us for 3 hours to make sure we got a flight back to Toronto as fast as we could. She even checked in with us throughout the trip to make sure we were getting on our connecting flights to make it home safely. That personal touch is what makes Fatema and Gala travels a great agency for all your travel needs. August 17, 2025Unprompted review",4
"Quick ,Incredible and helpful in…Quick ,Incredible and helpful in minutes. In emergency they me catch the flight from nova Scotia to India in an hour.Thank you..August 8, 2025",4
"Noorali is the best travel agent I’ve…Noorali is the best travel agent I’ve trusted my travels to, time and time again. He goes over and above, he pulled me from terrible situations several times, finding alternative ways to get me to safety and back home. August 8, 2025",4
"Excellent peopleExcellent people, excellent leadership, great quality in helping you book. August 8, 2025",4
"The agent was friendly n gave me prompt…The agent was friendly n gave me prompt service n found me the best priceAugust 8, 2025",4
"Amazing service 👏Amazing service 👏 August 8, 2025",4
"I had a good experience ⁠👍August 8, 2025",4
"Salahuddin is our go to person for…Salahuddin is our go to person for ticketing needs. He is prompt in responding and helped us with challenging times with cancellation issues during our recent trip. We referred him to few friends and they were also happy with his assistance. August 8, 2025",4
"Noorali is the greatest travel agent!Noorali is a great agent that looks after all your needs and takes time to find you the best travel optionsAugust 8, 2025",4
"Zakia Is Simply the Best!I’ve been booking our family travel with Zakia for a while now, and she never disappoints. Her service is consistently outstanding—professional, thoughtful, and incredibly efficient. She handles every detail with care and always goes the extra mile to make our trips smooth and stress-free. We trust her completely and wouldn’t book with anyone else!August 8, 2025",4
"Excellent  service at time of booking …Excellent  service at time of booking  and pst booking as well in  the past yearsAugust 8, 2025",4
"The staff are professionalsThe staff and the owner too, care about their customers. They are very professional in responding to inquiries with efficiency. August 8, 2025",4
"Agents were not helpfulAgents were not helpful August 8, 2025",0
"Efficient and Informative:?Our call was answered quickly and was…Our call was answered quickly and was informative enough to allow us to make a decision quickly August 8, 2025",4
"Good experienceGood experience. Tickets booking and modifications were done by Jaini.. super helpful.August 8, 2025",4
"Good serviceGood service. Good value for money spent. Thank you. August 8, 2025",4
"Twice I bought a ticket from Gala…Twice I bought a ticket from Gala Travel. Fantastic customer service. They help you till the end wonderful experience and customer service.Mehdi August 8, 2025Unprompted review",4
"Pam was super helpful.Pam was super helpful.Fast efficient responses and great serviceAugust 8, 2025",4
"We have used Gala Travels for many…We have used Gala Travels for many years and recently we have been well served by Aazmin. They have excellent service to look after all your travel needs. August 8, 2025",4
"Excellent customer service As always. Pamela is very courteous and helpful im finding us rhe best flights at a competitive price.August 8, 2025",4
"By far the best agency I dealt withBy far the best agency I dealt with - best people - best deals - always responsive and prompt with replies. Love Jaini!!!!!!!!!August 2, 2025Unprompted review",4
"Prompt attention and action was taken…Prompt attention and action was taken accordingly to get travel schedules finalized. Always  been a very pleasant experience talking to Aazmin. June 10, 2025",4
"Purchased ticketsMr Salahudin Mohamed was very honest,patient and helpful who knows his job pretty well.July 4, 2025",4
"Our travel consultant Sue is the best!Sue has been our travel consultant for years now, she gets us great rates and helps us navigate the entire process of booking, insurance and other little details with ease and professionalism. Thanks again Sue!July 4, 2025",4
"Excellent service.July 4, 2025",3
"I had perfect experience with Gala…I had perfect experience with Gala travels Especially Salahuddin was very helpful July 4, 2025",4
"Great customer service from AazminGreat customer service from Aazmin. Aazim was very knowledgeable and answered all our questions. She made it very easy for us to make a decision on our purchase.Thank you so much for all your help Aazim.July 4, 2025",4
"I would like to state that we know only Jaini since past several years as we do all our bookings with her only.I would like to state that we know only Jaini - your Customer Service staff and we are very happy with her help. July 4, 2025",4
"Thank you so much Gala TravelsThank you so much Gala Travels, it was an amazing to travel with you 🌸July 4, 2025",4
"There is always an agent a call away…There is always an agent a call away anytime i need assistance with my ticket issues. July 4, 2025",3
"excellent ServiceGala travels prices were the best and customer service was excellent and Prompt.July 4, 2025",4
